Trading_Day,Product,Maturity,Settlement_Price,Unit_Price,Traded_Volume,Unit_Volume
2023-10-12,DEPY,2025-01-01,"146,38",2,"43848,00",1
2023-10-12,DEPY,2026-01-01,"129,50",2,"15660,00",1
2023-10-12,DEPY,2027-01-01,"116,31",2,,1
2023-10-12,DEPY,2028-01-01,"105,64",2,,1
2023-10-12,DEPY,2029-01-01,"102,00",2,,1
2023-10-12,DEPY,2024-01-01,"149,90",2,"34584,00",1
2023-10-12,FEUA,2023-11-01,"85,03",4,,3
2023-10-12,FEUA,2023-12-01,"85,23",4,"1805000,00",3
2023-10-12,FEUA,2024-03-01,"86,29",4,"23000,00",3
2023-10-12,FEUA,2024-06-01,"87,30",4,,3
2023-10-12,FEUA,2023-10-01,"84,73",4,,3
2023-10-13,G3BM,2023-11-01,"53,70",2,"2116800,00",1
2023-10-13,G3BM,2023-12-01,"56,05",2,"372000,00",1
2023-10-13,G3BM,2024-01-01,"57,32",2,"17856,00",1
2023-10-13,G3BM,2024-09-01,"55,63",2,,1
2023-10-13,G3BM,2024-02-01,"57,61",2,"36192,00",1
2023-10-13,G3BM,2024-05-01,"55,05",2,"22320,00",1
2023-10-13,G3BM,2024-04-01,"55,70",2,"23760,00",1
2023-10-13,G3BM,2024-06-01,"54,86",2,,1
2023-10-13,G3BM,2024-07-01,"55,03",2,,1
2023-10-13,G3BM,2024-08-01,"55,14",2,,1
2023-10-13,G3BM,2023-10-01,"39,73",2,,1
2023-10-13,G3BM,2024-03-01,"57,05",2,"8173,00",1
2023-10-13,G0BY,2029-01-01,,2,,1
2023-10-13,G0BM,2024-10-01,,2,,1
2023-10-13,G0BY,2027-01-01,"32,24",2,,1
2023-10-13,G0BY,2026-01-01,"39,30",2,"8760,00",1
2023-10-13,G0BY,2025-01-01,"49,38",2,"411720,00",1
2023-10-13,G0BY,2024-01-01,"57,28",2,"219600,00",1
2023-10-13,G0BM,2024-09-01,"56,69",2,,1
2023-10-13,G0BM,2024-08-01,"55,51",2,,1
2023-10-13,G0BM,2024-07-01,"55,94",2,,1
2023-10-13,G0BM,2024-06-01,"55,84",2,,1
2023-10-13,G0BM,2024-05-01,"56,24",2,"30504,00",1
2023-10-13,G0BM,2024-04-01,"56,40",2,"25920,00",1
2023-10-13,G0BM,2024-03-01,"57,39",2,,1
2023-10-13,G3BM,2024-10-01,"55,06",2,,1
2023-10-13,G0BY,2028-01-01,"29,73",2,,1
2023-10-13,G3BM,2024-11-01,"58,38",2,,1
2023-10-13,G0BM,2024-02-01,"58,39",2,"6960,00",1
2023-10-13,G3BM,2025-01-01,"58,31",2,,1
2023-10-13,G3BY,2029-01-01,,2,,1
2023-10-13,G3BY,2028-01-01,"27,60",2,,1
2023-10-13,G3BY,2027-01-01,"31,00",2,,1
2023-10-13,G3BY,2026-01-01,"38,20",2,"245280,00",1
2023-10-13,G3BY,2025-01-01,"48,38",2,"928560,00",1
2023-10-13,G3BY,2024-01-01,"56,33",2,"1458144,00",1
2023-10-13,G3BM,2026-09-01,"35,35",2,,1
2023-10-13,G3BM,2026-08-01,"35,03",2,,1
2023-10-13,G3BM,2026-07-01,"34,96",2,,1
2023-10-13,G3BM,2026-06-01,"35,37",2,,1
2023-10-13,G3BM,2026-05-01,"35,49",2,,1
2023-10-13,G3BM,2026-04-01,"36,33",2,,1
2023-10-13,G3BM,2024-12-01,"59,18",2,,1
2023-10-13,G3BM,2026-03-01,"45,68",2,,1
2023-10-13,G3BM,2026-01-01,"46,25",2,,1
2023-10-13,G3BM,2025-12-01,"47,25",2,,1
2023-10-13,G3BM,2025-11-01,"46,61",2,,1
2023-10-13,G3BM,2025-10-01,"43,96",2,,1
2023-10-13,G3BM,2025-09-01,"44,66",2,,1
2023-10-13,G3BM,2025-08-01,"44,27",2,,1
2023-10-13,G3BM,2025-07-01,"44,19",2,,1
2023-10-13,G3BM,2025-06-01,"44,85",2,,1
2023-10-13,G3BM,2025-05-01,"45,00",2,,1
2023-10-13,G3BM,2025-04-01,"46,03",2,,1
2023-10-13,G3BM,2025-03-01,"57,60",2,,1
2023-10-13,G3BM,2025-02-01,"58,45",2,,1
2023-10-13,G3BM,2026-02-01,"46,36",2,,1
2023-10-13,G0BM,2024-01-01,"58,19",2,"8928,00",1
2023-10-13,DEPM,2024-06-01,,2,,1
2023-10-13,G0BM,2023-11-01,"54,05",2,"128160,00",1
2023-10-13,DEPM,2024-03-01,"150,06",2,,1
2023-10-13,DEPM,2024-02-01,"175,14",2,,1
2023-10-13,DEPM,2024-01-01,"167,74",2,,1
2023-10-13,DEPM,2023-12-01,"152,18",2,"1764,00",1
2023-10-13,DEPM,2023-11-01,"148,68",2,"5808,00",1
2023-10-13,DEPM,2023-10-01,"106,25",2,,1
2023-10-13,DEBY,2033-01-01,"76,23",2,,1
2023-10-13,DEBY,2032-01-01,"78,23",2,,1
2023-10-13,DEBY,2031-01-01,"80,23",2,,1
2023-10-13,DEBY,2030-01-01,"78,29",2,,1
2023-10-13,DEBY,2029-01-01,"81,16",2,,1
2023-10-13,DEBY,2028-01-01,"84,37",2,,1
2023-10-13,DEPM,2024-04-01,"135,70",2,,1
2023-10-13,DEBY,2027-01-01,"93,52",2,,1
2023-10-13,DEBY,2025-01-01,"125,83",2,"1252680,00",1
2023-10-13,DEBY,2024-01-01,"137,85",2,"5437296,00",1
2023-10-13,DEBM,2024-07-01,"129,43",2,,1
2023-10-13,DEBM,2024-06-01,"127,46",2,,1
2023-10-13,DEBM,2024-05-01,"118,95",2,"2232,00",1
2023-10-13,DEBM,2024-04-01,"127,08",2,,1
2023-10-13,DEBM,2024-03-01,"134,48",2,"43094,00",1
2023-10-13,DEBM,2024-02-01,"151,12",2,"49416,00",1
2023-10-13,DEBM,2024-01-01,"149,73",2,"78120,00",1
2023-10-13,DEBM,2023-12-01,"130,77",2,"759624,00",1
2023-10-13,DEBM,2023-11-01,"127,52",2,"1918800,00",1
2023-10-13,DEBM,2023-10-01,"92,08",2,,1
2023-10-13,DEBY,2026-01-01,"108,13",2,"192720,00",1
2023-10-13,DEPM,2024-05-01,,2,,1
2023-10-13,G0BM,2023-12-01,"56,58",2,"14880,00",1
2023-10-13,DEPM,2024-07-01,,2,,1
2023-10-13,FEUA,2031-12-01,"117,83",4,,3
2023-10-13,FEUA,2030-12-01,"113,85",4,,3
2023-10-13,FEUA,2029-12-01,"109,87",4,,3
2023-10-13,FEUA,2028-12-01,"105,89",4,,3
2023-10-13,FEUA,2027-12-01,"101,64",4,,3
2023-10-13,FEUA,2026-12-01,"97,66",4,,3
2023-10-13,FEUA,2026-09-01,"96,71",4,,3
2023-10-13,FEUA,2026-06-01,"95,73",4,,3
2023-10-13,FEUA,2026-03-01,"94,83",4,,3
2023-10-13,FEUA,2025-12-01,"93,91",4,"8000,00",3
2023-10-13,FEUA,2025-09-01,"93,00",4,,3
2023-10-13,FEUA,2025-06-01,"92,11",4,,3
2023-10-13,FEUA,2025-03-01,"91,24",4,,3
2023-10-13,G0BM,2023-10-01,"40,03",2,,1
2023-10-13,FEUA,2024-09-01,"89,08",4,,3
2023-10-13,DEPY,2024-01-01,"152,65",2,"40872,00",1
2023-10-13,DEPY,2025-01-01,"146,38",2,"28188,00",1
2023-10-13,DEPY,2026-01-01,"128,25",2,,1
2023-10-13,FEUA,2024-12-01,"90,10",4,"864000,00",3
2023-10-13,DEPY,2028-01-01,"104,88",2,,1
2023-10-13,DEPY,2027-01-01,"115,59",2,,1
2023-10-13,FEUA,2023-10-01,"85,45",4,,3
2023-10-13,FEUA,2023-11-01,"85,75",4,,3
2023-10-13,FEUA,2023-12-01,"85,95",4,"1672000,00",3
2023-10-13,FEUA,2024-03-01,"87,00",4,"16000,00",3
2023-10-13,FEUA,2024-06-01,"88,02",4,,3
2023-10-13,DEPY,2029-01-01,"101,50",2,,1
2023-10-16,G3BM,2023-12-01,"52,35",2,"333312,00",1
2023-10-16,G3BM,2024-01-01,"53,77",2,"27528,00",1
2023-10-16,G3BM,2024-02-01,"54,32",2,"27840,00",1
2023-10-16,G3BM,2024-03-01,"53,88",2,"54982,00",1
2023-10-16,G3BM,2024-09-01,"52,33",2,,1
2023-10-16,G3BM,2024-05-01,"52,24",2,"744,00",1
2023-10-16,G3BM,2024-06-01,"52,07",2,,1
2023-10-16,G3BM,2024-07-01,"51,77",2,,1
2023-10-16,G3BM,2024-08-01,"51,87",2,,1
2023-10-16,G3BM,2023-11-01,"48,48",2,"1647360,00",1
2023-10-16,G3BM,2024-04-01,"52,74",2,"26640,00",1
2023-10-16,G3BM,2023-10-01,"39,73",2,,1
2023-10-16,G0BM,2024-09-01,"53,39",2,,1
2023-10-16,G0BY,2027-01-01,"31,27",2,,1
2023-10-16,G0BY,2026-01-01,"38,30",2,,1
2023-10-16,G0BY,2025-01-01,"47,71",2,"43800,00",1
2023-10-16,G0BY,2024-01-01,"54,23",2,"87840,00",1
2023-10-16,G0BM,2024-10-01,,2,,1
2023-10-16,G0BM,2024-08-01,"52,24",2,,1
2023-10-16,G0BM,2024-07-01,"52,67",2,,1
2023-10-16,G0BM,2024-06-01,"53,02",2,,1
2023-10-16,G0BM,2024-05-01,"53,43",2,,1
2023-10-16,G0BM,2024-04-01,"53,47",2,"21600,00",1
2023-10-16,G0BM,2024-03-01,"54,26",2,"29720,00",1
2023-10-16,G3BM,2024-10-01,"52,46",2,,1
2023-10-16,G0BY,2029-01-01,,2,,1
2023-10-16,G3BM,2024-11-01,"55,63",2,,1
2023-10-16,G3BM,2026-01-01,"44,38",2,,1
2023-10-16,G3BM,2025-01-01,"55,48",2,,1
2023-10-16,G3BY,2029-01-01,,2,,1
2023-10-16,G3BY,2028-01-01,"27,05",2,,1
2023-10-16,G3BY,2027-01-01,"30,02",2,,1
2023-10-16,G3BY,2026-01-01,"37,25",2,"113880,00",1
2023-10-16,G3BY,2025-01-01,"46,61",2,"385440,00",1
2023-10-16,G3BY,2024-01-01,"53,28",2,"1054080,00",1
2023-10-16,G3BM,2026-09-01,"34,30",2,,1
2023-10-16,G3BM,2026-08-01,"33,99",2,,1
2023-10-16,G3BM,2026-07-01,"33,92",2,,1
2023-10-16,G3BM,2026-06-01,"34,33",2,,1
2023-10-16,G3BM,2026-05-01,"34,44",2,,1
2023-10-16,G3BM,2026-04-01,"35,26",2,,1
2023-10-16,G3BM,2024-12-01,"56,39",2,,1
2023-10-16,G3BM,2026-03-01,"43,84",2,,1
2023-10-16,G0BM,2024-02-01,"55,12",2,"20880,00",1
2023-10-16,G3BM,2025-12-01,"46,07",2,,1
2023-10-16,G3BM,2025-11-01,"45,45",2,,1
2023-10-16,G3BM,2025-10-01,"42,86",2,,1
2023-10-16,G3BM,2025-09-01,"43,07",2,,1
2023-10-16,G3BM,2025-08-01,"42,70",2,,1
2023-10-16,G3BM,2025-07-01,"42,61",2,,1
2023-10-16,G3BM,2025-06-01,"43,31",2,,1
2023-10-16,G3BM,2025-05-01,"43,45",2,,1
2023-10-16,G3BM,2025-04-01,"44,46",2,,1
2023-10-16,G3BM,2025-03-01,"54,80",2,,1
2023-10-16,G3BM,2025-02-01,"55,62",2,,1
2023-10-16,G3BM,2026-02-01,"44,49",2,,1
2023-10-16,G0BM,2024-01-01,"54,58",2,"23808,00",1
2023-10-16,G0BY,2028-01-01,"29,18",2,,1
2023-10-16,DEBM,2023-10-01,"88,44",2,,1
2023-10-16,DEPM,2024-04-01,"129,76",2,,1
2023-10-16,DEPM,2024-03-01,"149,02",2,,1
2023-10-16,DEPM,2024-02-01,"169,39",2,,1
2023-10-16,DEPM,2024-01-01,"160,77",2,,1
2023-10-16,DEPM,2023-12-01,"144,27",2,"3024,00",1
2023-10-16,DEPM,2023-11-01,"138,73",2,"7656,00",1
2023-10-16,DEPM,2023-10-01,"104,87",2,,1
2023-10-16,DEBY,2033-01-01,"74,76",2,,1
2023-10-16,DEBY,2032-01-01,"76,76",2,,1
2023-10-16,DEBY,2031-01-01,"78,76",2,,1
2023-10-16,DEBY,2030-01-01,"76,82",2,,1
2023-10-16,DEBY,2029-01-01,"79,69",2,,1
2023-10-16,DEBY,2028-01-01,"82,90",2,,1
2023-10-16,DEBY,2027-01-01,"92,05",2,"52560,00",1
2023-10-16,DEBY,2026-01-01,"105,56",2,"306600,00",1
2023-10-16,DEBY,2025-01-01,"121,98",2,"779640,00",1
2023-10-16,DEBY,2024-01-01,"130,81",2,"3759552,00",1
2023-10-16,DEBM,2024-07-01,"123,77",2,,1
2023-10-16,DEBM,2024-06-01,"120,96",2,,1
2023-10-16,DEBM,2024-05-01,"113,65",2,,1
2023-10-16,DEBM,2024-04-01,"119,95",2,"36000,00",1
2023-10-16,DEBM,2024-03-01,"124,77",2,"24519,00",1
2023-10-16,DEBM,2024-02-01,"143,27",2,"51504,00",1
2023-10-16,DEBM,2024-01-01,"139,24",2,"49104,00",1
2023-10-16,DEBM,2023-12-01,"119,78",2,"378696,00",1
2023-10-16,DEBM,2023-11-01,"114,79",2,"1623600,00",1
2023-10-16,G0BM,2023-11-01,"48,70",2,"105120,00",1
2023-10-16,DEPM,2024-05-01,,2,,1
2023-10-16,DEPM,2024-06-01,,2,,1
2023-10-16,G0BM,2023-12-01,"52,88",2,"744,00",1
2023-10-16,DEPY,2024-01-01,"148,00",2,"25152,00",1
2023-10-16,DEPM,2024-07-01,,2,,1
2023-10-16,FEUA,2031-12-01,"115,32",4,,3
2023-10-16,FEUA,2030-12-01,"111,22",4,,3
2023-10-16,FEUA,2029-12-01,"107,12",4,,3
2023-10-16,FEUA,2028-12-01,"103,02",4,,3
2023-10-16,FEUA,2027-12-01,"98,91",4,,3
2023-10-16,FEUA,2026-12-01,"94,93",4,,3
2023-10-16,FEUA,2026-09-01,"93,98",4,,3
2023-10-16,FEUA,2026-06-01,"93,00",4,,3
2023-10-16,FEUA,2026-03-01,"92,10",4,,3
2023-10-16,FEUA,2025-12-01,"91,18",4,"6000,00",3
2023-10-16,FEUA,2025-09-01,"90,31",4,,3
2023-10-16,FEUA,2025-06-01,"89,46",4,,3
2023-10-16,G0BM,2023-10-01,"40,03",2,,1
2023-10-16,DEPY,2029-01-01,"99,55",2,,1
2023-10-16,FEUA,2024-12-01,"87,44",4,"83000,00",3
2023-10-16,FEUA,2024-09-01,"86,43",4,,3
2023-10-16,FEUA,2024-06-01,"85,41",4,,3
2023-10-16,FEUA,2024-03-01,"84,39",4,"2000,00",3
2023-10-16,FEUA,2023-12-01,"83,35",4,"374000,00",3
2023-10-16,FEUA,2023-11-01,"83,15",4,,3
2023-10-16,FEUA,2023-10-01,"82,85",4,"4000,00",3
2023-10-16,FEUA,2025-03-01,"88,59",4,,3
2023-10-16,DEPY,2028-01-01,"101,70",2,,1
2023-10-16,DEPY,2027-01-01,"111,93",2,,1
2023-10-16,DEPY,2026-01-01,"126,92",2,"9396,00",1
2023-10-16,DEPY,2025-01-01,"142,58",2,"25056,00",1
2023-10-17,G3BM,2023-12-01,"52,66",2,"234360,00",1
2023-10-17,G0BM,2024-02-01,"55,48",2,"23664,00",1
2023-10-17,G3BM,2023-10-01,"39,73",2,,1
2023-10-17,G3BM,2023-11-01,"48,74",2,"1186560,00",1
2023-10-17,G3BM,2024-01-01,"54,34",2,"53568,00",1
2023-10-17,G3BM,2024-08-01,"52,34",2,,1
2023-10-17,G3BM,2024-03-01,"54,08",2,"49038,00",1
2023-10-17,G3BM,2024-04-01,"52,72",2,"88560,00",1
2023-10-17,G3BM,2024-05-01,"52,24",2,,1
2023-10-17,G3BM,2024-06-01,"52,20",2,,1
2023-10-17,G3BM,2024-07-01,"52,34",2,,1
2023-10-17,G3BM,2024-02-01,"54,58",2,"27144,00",1
2023-10-17,G0BY,2029-01-01,,2,,1
2023-10-17,G0BM,2024-10-01,,2,,1
2023-10-17,G0BY,2027-01-01,"30,98",2,,1
2023-10-17,G0BY,2026-01-01,"38,42",2,,1
2023-10-17,G0BY,2025-01-01,"48,16",2,"78840,00",1
2023-10-17,G0BY,2024-01-01,"54,80",2,"193248,00",1
2023-10-17,G0BM,2024-09-01,"54,16",2,,1
2023-10-17,G0BM,2024-08-01,"53,00",2,,1
2023-10-17,G0BM,2024-07-01,"53,54",2,,1
2023-10-17,G0BM,2024-06-01,"53,12",2,,1
2023-10-17,G0BM,2024-05-01,"53,39",2,,1
2023-10-17,G0BM,2024-04-01,"54,07",2,"87120,00",1
2023-10-17,G0BM,2024-03-01,"54,92",2,"11145,00",1
2023-10-17,G3BM,2024-09-01,"52,81",2,,1
2023-10-17,G0BY,2028-01-01,"29,04",2,,1
2023-10-17,G3BM,2024-10-01,"52,93",2,,1
2023-10-17,G3BM,2025-12-01,"46,02",2,,1
2023-10-17,G3BM,2024-12-01,"56,90",2,,1
2023-10-17,G3BY,2029-01-01,,2,,1
2023-10-17,G3BY,2028-01-01,"26,90",2,,1
2023-10-17,G3BY,2027-01-01,"29,83",2,,1
2023-10-17,G3BY,2026-01-01,"37,21",2,"78840,00",1
2023-10-17,G3BY,2025-01-01,"47,01",2,"402960,00",1
2023-10-17,G3BY,2024-01-01,"53,63",2,"1141920,00",1
2023-10-17,G3BM,2026-09-01,"34,54",2,,1
2023-10-17,G3BM,2026-08-01,"34,23",2,,1
2023-10-17,G3BM,2026-07-01,"34,16",2,,1
2023-10-17,G3BM,2026-06-01,"34,56",2,,1
2023-10-17,G3BM,2026-05-01,"34,68",2,,1
2023-10-17,G3BM,2026-04-01,"35,49",2,,1
2023-10-17,G3BM,2024-11-01,"56,13",2,,1
2023-10-17,G3BM,2026-03-01,"44,79",2,,1
2023-10-17,G3BM,2026-01-01,"45,34",2,,1
2023-10-17,G3BM,2025-11-01,"45,40",2,,1
2023-10-17,G3BM,2025-10-01,"42,82",2,,1
2023-10-17,G3BM,2025-09-01,"43,51",2,,1
2023-10-17,G3BM,2025-08-01,"43,13",2,,1
2023-10-17,G3BM,2025-07-01,"43,04",2,,1
2023-10-17,G3BM,2025-06-01,"43,84",2,,1
2023-10-17,G3BM,2025-05-01,"43,98",2,,1
2023-10-17,G3BM,2025-04-01,"44,99",2,,1
2023-10-17,G3BM,2025-03-01,"55,50",2,,1
2023-10-17,G3BM,2025-02-01,"56,33",2,,1
2023-10-17,G3BM,2025-01-01,"56,19",2,,1
2023-10-17,G3BM,2026-02-01,"45,45",2,,1
2023-10-17,G0BM,2024-01-01,"55,04",2,"22320,00",1
2023-10-17,G0BM,2023-12-01,"53,16",2,"36456,00",1
2023-10-17,G0BM,2023-10-01,"40,03",2,,1
2023-10-17,DEPM,2024-03-01,"140,64",2,,1
2023-10-17,DEPM,2024-02-01,"166,90",2,,1
2023-10-17,DEPM,2024-01-01,"157,56",2,,1
2023-10-17,DEPM,2023-12-01,"141,53",2,"504,00",1
2023-10-17,DEPM,2023-11-01,"136,59",2,"10032,00",1
2023-10-17,DEPM,2023-10-01,"100,86",2,,1
2023-10-17,DEBY,2033-01-01,"74,71",2,,1
2023-10-17,DEBY,2032-01-01,"76,71",2,,1
2023-10-17,DEBY,2031-01-01,"78,71",2,,1
2023-10-17,DEBY,2030-01-01,"76,77",2,,1
2023-10-17,DEBY,2029-01-01,"79,64",2,,1
2023-10-17,DEBY,2028-01-01,"82,85",2,,1
2023-10-17,DEPM,2024-04-01,"127,15",2,,1
2023-10-17,DEBY,2027-01-01,"92,00",2,"8760,00",1
2023-10-17,DEBY,2025-01-01,"121,23",2,"508080,00",1
2023-10-17,DEBY,2024-01-01,"129,50",2,"3416976,00",1
2023-10-17,DEBM,2024-07-01,"122,64",2,,1
2023-10-17,DEBM,2024-06-01,"118,78",2,,1
2023-10-17,DEBM,2024-05-01,"111,31",2,,1
2023-10-17,DEBM,2024-04-01,"118,41",2,,1
2023-10-17,DEBM,2024-03-01,"124,33",2,"39379,00",1
2023-10-17,DEBM,2024-02-01,"141,08",2,"39672,00",1
2023-10-17,DEBM,2024-01-01,"137,27",2,"101184,00",1
2023-10-17,DEBM,2023-12-01,"119,98",2,"357120,00",1
2023-10-17,DEBM,2023-11-01,"114,06",2,"1629360,00",1
2023-10-17,DEBM,2023-10-01,"84,24",2,,1
2023-10-17,DEBY,2026-01-01,"105,88",2,"87600,00",1
2023-10-17,DEPM,2024-05-01,,2,,1
2023-10-17,G0BM,2023-11-01,"49,10",2,"97920,00",1
2023-10-17,DEPM,2024-07-01,,2,,1
2023-10-17,FEUA,2031-12-01,"114,47",4,,3
2023-10-17,FEUA,2030-12-01,"110,37",4,,3
2023-10-17,FEUA,2029-12-01,"106,27",4,,3
2023-10-17,FEUA,2028-12-01,"102,17",4,,3
2023-10-17,FEUA,2027-12-01,"98,07",4,,3
2023-10-17,FEUA,2026-12-01,"94,07",4,,3
2023-10-17,FEUA,2026-09-01,"93,15",4,,3
2023-10-17,DEPM,2024-06-01,,2,,1
2023-10-17,FEUA,2026-03-01,"91,30",4,,3
2023-10-17,FEUA,2025-12-01,"90,37",4,"6000,00",3
2023-10-17,FEUA,2025-09-01,"89,50",4,,3
2023-10-17,FEUA,2025-06-01,"88,64",4,,3
2023-10-17,FEUA,2025-03-01,"87,76",4,,3
2023-10-17,FEUA,2026-06-01,"92,17",4,,3
2023-10-17,FEUA,2024-09-01,"85,62",4,,3
2023-10-17,FEUA,2024-12-01,"86,63",4,"342000,00",3
2023-10-17,DEPY,2024-01-01,"145,10",2,"34584,00",1
2023-10-17,DEPY,2025-01-01,"141,30",2,"31320,00",1
2023-10-17,DEPY,2026-01-01,"126,24",2,"6264,00",1
2023-10-17,DEPY,2028-01-01,"101,52",2,,1
2023-10-17,DEPY,2027-01-01,"112,75",2,,1
2023-10-17,FEUA,2023-10-01,"82,05",4,"3000,00",3
2023-10-17,FEUA,2023-11-01,"82,36",4,,3
2023-10-17,FEUA,2023-12-01,"82,55",4,"762000,00",3
2023-10-17,FEUA,2024-03-01,"83,59",4,"10000,00",3
2023-10-17,FEUA,2024-06-01,"84,61",4,,3
2023-10-17,DEPY,2029-01-01,"99,80",2,,1
2023-10-18,G3BM,2024-01-01,"56,67",2,"67704,00",1
2023-10-18,G3BM,2023-10-01,"39,73",2,,1
2023-10-18,G3BM,2023-11-01,"50,74",2,"1576800,00",1
2023-10-18,G3BM,2023-12-01,"54,91",2,"163680,00",1
2023-10-18,G3BM,2024-02-01,"57,27",2,"17400,00",1
2023-10-18,G3BM,2024-08-01,"54,86",2,,1
2023-10-18,G3BM,2024-04-01,"54,88",2,"29520,00",1
2023-10-18,G3BM,2024-05-01,"54,36",2,"1488,00",1
2023-10-18,G3BM,2024-06-01,"54,28",2,"3600,00",1
2023-10-18,G3BM,2024-07-01,"54,73",2,,1
2023-10-18,G3BM,2024-03-01,"56,63",2,"39379,00",1
2023-10-18,G0BY,2029-01-01,,2,,1
2023-10-18,G0BM,2024-02-01,"57,53",2,"6960,00",1
2023-10-18,G0BY,2027-01-01,"31,57",2,,1
2023-10-18,G0BY,2026-01-01,"38,80",2,"8760,00",1
2023-10-18,G0BY,2025-01-01,"48,92",2,"52560,00",1
2023-10-18,G0BY,2024-01-01,"56,64",2,"105408,00",1
2023-10-18,G0BM,2024-10-01,,2,,1
2023-10-18,G0BM,2024-09-01,"55,26",2,,1
2023-10-18,G0BM,2024-08-01,"55,10",2,,1
2023-10-18,G0BM,2024-07-01,"55,52",2,,1
2023-10-18,G0BM,2024-06-01,"54,78",2,,1
2023-10-18,G0BM,2024-05-01,"55,18",2,,1
2023-10-18,G0BM,2024-04-01,"55,97",2,"21600,00",1
2023-10-18,G0BM,2024-03-01,"56,85",2,,1
2023-10-18,G3BM,2024-09-01,"54,33",2,"2160,00",1
2023-10-18,G0BY,2028-01-01,"29,34",2,,1
2023-10-18,G3BM,2024-10-01,"55,16",2,,1
2023-10-18,G3BM,2025-12-01,"46,95",2,,1
2023-10-18,G3BM,2024-12-01,"59,28",2,,1
2023-10-18,G0BM,2024-01-01,"57,18",2,"17112,00",1
2023-10-18,G3BY,2028-01-01,"27,20",2,"35136,00",1
2023-10-18,G3BY,2027-01-01,"30,40",2,"17520,00",1
2023-10-18,G3BY,2026-01-01,"37,77",2,"26280,00",1
2023-10-18,G3BY,2025-01-01,"47,57",2,"621960,00",1
2023-10-18,G3BY,2024-01-01,"55,91",2,"1177056,00",1
2023-10-18,G3BM,2026-09-01,"34,68",2,,1
2023-10-18,G3BM,2026-08-01,"34,37",2,,1
2023-10-18,G3BM,2026-07-01,"34,30",2,,1
2023-10-18,G3BM,2026-06-01,"34,71",2,,1
2023-10-18,G3BM,2026-05-01,"34,83",2,,1
2023-10-18,G3BM,2026-04-01,"35,65",2,,1
2023-10-18,G3BM,2024-11-01,"58,48",2,,1
2023-10-18,G3BM,2026-03-01,"44,59",2,,1
2023-10-18,G3BM,2026-01-01,"45,14",2,,1
2023-10-18,G3BM,2025-11-01,"46,32",2,,1
2023-10-18,G3BM,2025-10-01,"43,68",2,,1
2023-10-18,G3BM,2025-09-01,"43,87",2,,1
2023-10-18,G3BM,2025-08-01,"43,48",2,,1
2023-10-18,G3BM,2025-07-01,"43,40",2,,1
2023-10-18,G3BM,2025-06-01,"44,28",2,,1
2023-10-18,G3BM,2025-05-01,"44,43",2,,1
2023-10-18,G3BM,2025-04-01,"45,45",2,,1
2023-10-18,G3BM,2025-03-01,"56,00",2,,1
2023-10-18,G3BM,2025-02-01,"56,83",2,,1
2023-10-18,G3BM,2025-01-01,"56,69",2,,1
2023-10-18,G3BM,2026-02-01,"45,25",2,,1
2023-10-18,G3BY,2029-01-01,,2,,1
2023-10-18,G0BM,2023-12-01,"55,32",2,"46872,00",1
2023-10-18,G0BM,2023-10-01,"40,03",2,,1
2023-10-18,DEPM,2024-03-01,"143,71",2,,1
2023-10-18,DEPM,2024-02-01,"169,41",2,,1
2023-10-18,DEPM,2024-01-01,"159,18",2,,1
2023-10-18,DEPM,2023-12-01,"145,38",2,"504,00",1
2023-10-18,DEPM,2023-11-01,"138,50",2,"6072,00",1
2023-10-18,DEPM,2023-10-01,"103,54",2,,1
2023-10-18,DEBY,2033-01-01,"74,49",2,,1
2023-10-18,DEBY,2032-01-01,"76,49",2,,1
2023-10-18,DEBY,2031-01-01,"78,49",2,,1
2023-10-18,DEBY,2030-01-01,"76,55",2,,1
2023-10-18,DEBY,2029-01-01,"79,42",2,,1
2023-10-18,DEBY,2027-01-01,"91,78",2,,1
2023-10-18,DEPM,2024-04-01,"128,98",2,,1
2023-10-18,DEBY,2026-01-01,"105,25",2,"78840,00",1
2023-10-18,DEBY,2024-01-01,"131,76",2,"2898720,00",1
2023-10-18,DEBM,2024-07-01,"124,60",2,,1
2023-10-18,DEBM,2024-06-01,"120,66",2,,1
2023-10-18,DEBM,2024-05-01,"112,54",2,,1
2023-10-18,DEBM,2024-04-01,"122,44",2,,1
2023-10-18,DEBM,2024-03-01,"127,38",2,"13374,00",1
2023-10-18,DEBM,2024-02-01,"145,36",2,"42456,00",1
2023-10-18,DEBM,2024-01-01,"139,37",2,"80352,00",1
2023-10-18,DEBM,2023-12-01,"122,63",2,"401760,00",1
2023-10-18,DEBM,2023-11-01,"116,79",2,"1454400,00",1
2023-10-18,DEBM,2023-10-01,"85,87",2,,1
2023-10-18,G0BM,2023-11-01,"51,01",2,"303840,00",1
2023-10-18,DEBY,2025-01-01,"121,40",2,"586920,00",1
2023-10-18,DEPM,2024-05-01,,2,,1
2023-10-18,DEBY,2028-01-01,"82,63",2,,1
2023-10-18,DEPM,2024-07-01,,2,,1
2023-10-18,DEPM,2024-06-01,,2,,1
2023-10-18,FEUA,2030-12-01,"109,44",4,,3
2023-10-18,FEUA,2029-12-01,"105,44",4,,3
2023-10-18,FEUA,2028-12-01,"101,44",4,,3
2023-10-18,FEUA,2027-12-01,"97,43",4,,3
2023-10-18,FEUA,2026-12-01,"93,43",4,,3
